Data_Number,State,Action,Reward,Angle,Acceleration,pos_cart
0,11,1,-98,10,76,0
1,13,0,-98,12,65,0
2,5,0,-99,5,59,0
3,-5,1,-99,-4,63,0
4,-10,1,-99,-9,60,0
5,-7,1,-99,-6,58,0
6,0,0,-100,0,62,0
7,7,0,-99,7,54,0
8,8,0,-99,8,62,0
9,3,1,-99,3,65,0
10,-7,0,-99,-6,55,40
11,-7,1,-99,-6,64,40
12,-2,0,-99,-1,66,40
13,4,1,-99,4,60,40
14,6,1,-99,6,56,40
15,4,1,-99,4,66,40
16,-2,1,-99,-1,57,40
17,-5,0,-99,-4,68,40
18,-4,1,-99,-3,62,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
19,0,1,-100,0,46,40
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
20,3,0,-99,3,-9,0
21,-3,0,-99,-2,91,80
21,-3,0,-99,-2,91,80
21,-3,0,-99,-2,91,80
21,-3,0,-99,-2,91,80
21,-3,0,-99,-2,91,80
21,-3,0,-99,-2,91,80
21,-3,0,-99,-2,91,80
21,-3,0,-99,-2,91,80
21,-3,0,-99,-2,91,80
21,-3,0,-99,-2,91,80
21,-3,0,-99,-2,91,80
21,-3,0,-99,-2,91,80
21,-3,0,-99,-2,91,80
21,-3,0,-99,-2,91,80
21,-3,0,-99,-2,91,80
21,-3,0,-99,-2,91,80
21,-3,0,-99,-2,91,80
21,-3,0,-99,-2,91,80
21,-3,0,-99,-2,91,80
21,-3,0,-99,-2,91,80
21,-3,0,-99,-2,91,80
