Data_Number,State,Action,Reward,Angle,Acceleration,pos_cart
1,11,1,-98,10,55,0
2,12,0,-98,11,59,0
3,8,0,-99,8,55,0
4,2,1,-99,2,61,0
5,-2,0,-99,-1,56,0
6,0,1,-100,0,53,0
7,4,1,-99,4,50,0
8,8,1,-99,8,56,0
9,8,0,-99,8,58,0
10,3,0,-99,3,76,0
11,0,0,-100,0,60,40
12,2,0,-99,2,58,40
13,6,1,-99,6,59,40
14,7,1,-99,7,49,40
15,6,0,-99,6,53,40
16,4,0,-99,4,57,40
17,3,1,-99,3,62,40
18,2,1,-99,2,55,40
19,4,1,-99,4,48,40
19,4,1,-99,4,48,40
19,4,1,-99,4,48,40
19,4,1,-99,4,48,40
19,4,1,-99,4,48,40
19,4,1,-99,4,48,40
19,4,1,-99,4,48,40
19,4,1,-99,4,48,40
19,4,1,-99,4,48,40
19,4,1,-99,4,48,40
19,4,1,-99,4,48,40
19,4,1,-99,4,48,40
19,4,1,-99,4,48,40
19,4,1,-99,4,48,40
19,4,1,-99,4,48,40
19,4,1,-99,4,48,40
19,4,1,-99,4,48,40
19,4,1,-99,4,48,40
19,4,1,-99,4,48,40
19,4,1,-99,4,48,40
19,4,1,-99,4,48,40
19,4,1,-99,4,48,40
19,4,1,-99,4,48,40
19,4,1,-99,4,48,40
19,4,1,-99,4,48,40
19,4,1,-99,4,48,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
20,9,1,-99,9,76,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
21,2,1,-99,2,17,40
