Data_Number,State,Action,Reward,Angle,Acceleration,pos_cart
1,11,0,-98,10,49,0
2,8,1,-99,8,53,0
3,2,1,-99,2,47,0
4,-4,0,-99,-3,50,0
5,-4,1,-99,-3,42,0
6,0,1,-100,0,51,0
7,5,0,-99,5,53,0
8,6,1,-99,6,57,0
9,5,1,-99,5,45,0
10,-3,0,-99,-2,10,40
11,-3,1,-99,-2,44,40
12,2,0,-99,2,37,40
13,5,0,-99,5,37,40
14,6,0,-99,6,36,40
15,4,0,-99,4,44,40
16,2,1,-99,2,48,40
17,0,0,-100,0,41,40
18,0,1,-100,0,44,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
19,2,0,-99,2,50,40
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
20,0,0,-100,0,178,80
