Data_Number,State,Action,Reward,Angle,Acceleration,pos_cart
0,8,0,-99,8,51,0
1,8,1,-99,8,65,0
2,-3,0,-99,-2,50,0
3,-13,1,-98,-11,50,0
4,-16,1,-97,-14,57,0
5,-12,1,-98,-10,66,0
6,-2,0,-99,-1,53,0
7,4,0,-99,4,57,0
8,3,0,-99,3,65,0
9,-4,1,-99,-3,51,0
10,-14,1,-98,-12,-10,40
11,-13,0,-98,-11,46,40
12,-5,0,-99,-4,57,40
13,2,1,-99,2,55,40
14,4,1,-99,4,52,40
15,-2,1,-99,-1,56,40
16,-7,0,-99,-6,44,40
17,-10,1,-99,-9,53,40
18,-9,0,-99,-8,61,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
19,-5,1,-99,-4,35,40
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
20,0,1,-100,0,112,80
