Data_Number,State,Action,Reward,Angle,Acceleration,pos_cart
1,16,1,-97,15,61,0
2,17,0,-96,16,54,0
3,9,0,-99,9,71,0
4,1,0,-99,1,50,0
5,-5,0,-99,-4,66,0
6,-2,1,-99,-1,58,0
7,6,0,-99,6,52,0
8,13,0,-98,12,52,0
9,13,1,-98,12,66,0
10,4,1,-99,4,86,0
11,-2,0,-99,-1,72,40
12,1,1,-99,1,78,40
13,5,0,-99,5,62,40
14,9,1,-99,9,67,40
15,11,1,-98,10,70,40
16,7,0,-99,7,63,40
17,4,1,-99,4,50,40
18,2,1,-99,2,58,40
19,3,1,-99,3,66,40
19,3,1,-99,3,66,40
19,3,1,-99,3,66,40
19,3,1,-99,3,66,40
19,3,1,-99,3,66,40
19,3,1,-99,3,66,40
19,3,1,-99,3,66,40
19,3,1,-99,3,66,40
19,3,1,-99,3,66,40
19,3,1,-99,3,66,40
19,3,1,-99,3,66,40
19,3,1,-99,3,66,40
19,3,1,-99,3,66,40
19,3,1,-99,3,66,40
19,3,1,-99,3,66,40
19,3,1,-99,3,66,40
19,3,1,-99,3,66,40
19,3,1,-99,3,66,40
19,3,1,-99,3,66,40
19,3,1,-99,3,66,40
19,3,1,-99,3,66,40
19,3,1,-99,3,66,40
19,3,1,-99,3,66,40
19,3,1,-99,3,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
20,9,0,-99,9,66,40
