Data_Number,State,Action,Reward,Angle,Acceleration,pos_cart
1,6,0,-99,6,50,0
2,3,0,-99,3,70,0
3,-3,0,-99,-2,57,0
4,-6,0,-99,-5,71,0
5,-6,1,-99,-5,67,0
6,-2,0,-99,-1,58,0
7,2,0,-99,2,66,0
8,3,1,-99,3,66,0
9,1,0,-99,1,72,0
10,-7,0,-99,-6,66,0
11,-6,0,-99,-5,63,40
12,-2,1,-99,-1,62,40
13,3,0,-99,3,64,40
14,3,1,-99,3,56,40
15,1,1,-99,1,67,40
16,-3,1,-99,-2,63,40
17,-4,1,-99,-3,68,40
18,-4,0,-99,-3,57,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
19,-2,0,-99,-1,61,40
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
20,-4,1,-99,-3,-10,80
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
21,-6,1,-99,-5,66,120
22,-4,0,-99,-3,25,200
22,-4,0,-99,-3,25,200
22,-4,0,-99,-3,25,200
22,-4,0,-99,-3,25,200
22,-4,0,-99,-3,25,200
22,-4,0,-99,-3,25,200
22,-4,0,-99,-3,25,200
22,-4,0,-99,-3,25,200
22,-4,0,-99,-3,25,200
22,-4,0,-99,-3,25,200
22,-4,0,-99,-3,25,200
22,-4,0,-99,-3,25,200
22,-4,0,-99,-3,25,200
22,-4,0,-99,-3,25,200
22,-4,0,-99,-3,25,200
22,-4,0,-99,-3,25,200
22,-4,0,-99,-3,25,200
