Data_Number,State,Action,Reward,Angle,Acceleration,pos_cart
0,5,1,-99,5,67,0
1,4,0,-99,4,54,0
2,-4,1,-99,-3,48,0
3,-12,1,-98,-10,59,0
4,-13,0,-98,-11,58,0
5,-8,1,-99,-7,57,0
6,-2,0,-99,-1,55,0
7,2,1,-99,2,60,0
8,0,0,-100,0,49,0
9,-5,1,-99,-4,59,0
10,-13,1,-98,-11,124,40
11,-9,0,-99,-8,59,40
12,-3,0,-99,-2,62,40
13,2,0,-99,2,61,40
14,2,1,-99,2,61,40
15,-3,1,-99,-2,66,40
16,-7,1,-99,-6,52,40
17,-9,1,-99,-8,62,40
18,-7,0,-99,-6,57,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
19,-3,1,-99,-2,-8,40
