Data_Number,State,Action,Reward,Angle,Acceleration,pos_cart
1,9,1,-99,9,67,0
2,6,1,-99,6,60,0
3,-3,0,-99,-2,69,0
4,-5,0,-99,-4,68,0
5,-3,1,-99,-2,70,0
6,1,1,-99,1,64,0
7,2,1,-99,2,62,0
8,1,0,-99,1,57,0
9,0,1,-100,0,54,0
10,-3,0,-99,-2,-67,0
11,-5,1,-99,-4,47,40
12,3,0,-99,3,44,40
13,5,0,-99,5,64,40
14,2,0,-99,2,63,40
15,-2,1,-99,-1,65,40
16,-3,1,-99,-2,71,40
17,0,0,-100,0,57,40
18,0,1,-100,0,58,40
19,1,1,-99,1,67,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
20,2,1,-99,2,54,40
21,8,0,-99,8,85,0
21,8,0,-99,8,85,0
21,8,0,-99,8,85,0
21,8,0,-99,8,85,0
21,8,0,-99,8,85,0
21,8,0,-99,8,85,0
21,8,0,-99,8,85,0
21,8,0,-99,8,85,0
21,8,0,-99,8,85,0
21,8,0,-99,8,85,0
21,8,0,-99,8,85,0
21,8,0,-99,8,85,0
21,8,0,-99,8,85,0
21,8,0,-99,8,85,0
21,8,0,-99,8,85,0
21,8,0,-99,8,85,0
