Data_Number,State,Action,Reward,Angle,Acceleration,pos_cart
1,7,1,-99,7,52,0
2,1,1,-99,1,53,0
3,-5,0,-99,-4,50,0
4,-6,1,-99,-5,56,0
5,-2,1,-99,-1,51,0
6,1,0,-99,1,60,0
7,1,1,-99,1,60,0
8,-2,0,-99,-1,50,0
9,-2,1,-99,-1,48,0
10,-8,0,-99,-7,75,0
11,-2,0,-99,-1,63,40
12,3,1,-99,3,52,40
13,2,0,-99,2,60,40
14,-2,1,-99,-1,54,40
15,-3,1,-99,-2,48,40
16,-3,0,-99,-2,59,40
17,-2,0,-99,-1,62,40
18,-2,1,-99,-1,53,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
19,-2,0,-99,-1,51,40
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
20,5,1,-99,5,53,0
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
21,-2,1,-99,-1,150,-40
22,-4,0,-99,-3,43,-40
22,-4,0,-99,-3,43,-40
22,-4,0,-99,-3,43,-40
22,-4,0,-99,-3,43,-40
22,-4,0,-99,-3,43,-40
22,-4,0,-99,-3,43,-40
22,-4,0,-99,-3,43,-40
22,-4,0,-99,-3,43,-40
22,-4,0,-99,-3,43,-40
22,-4,0,-99,-3,43,-40
22,-4,0,-99,-3,43,-40
22,-4,0,-99,-3,43,-40
22,-4,0,-99,-3,43,-40
22,-4,0,-99,-3,43,-40
22,-4,0,-99,-3,43,-40
22,-4,0,-99,-3,43,-40
22,-4,0,-99,-3,43,-40
22,-4,0,-99,-3,43,-40
22,-4,0,-99,-3,43,-40
22,-4,0,-99,-3,43,-40
22,-4,0,-99,-3,43,-40
22,-4,0,-99,-3,43,-40
22,-4,0,-99,-3,43,-40
22,-4,0,-99,-3,43,-40
22,-4,0,-99,-3,43,-40
22,-4,0,-99,-3,43,-40
22,-4,0,-99,-3,43,-40
22,-4,0,-99,-3,43,-40
22,-4,0,-99,-3,43,-40
