Data_Number,State,Action,Reward,Angle,Acceleration,pos_cart
1,11,1,-98,10,61,0
2,11,0,-98,10,63,0
3,6,1,-99,6,63,0
4,0,0,-100,0,70,0
5,-2,1,-99,-1,58,0
6,1,1,-99,1,65,0
7,5,1,-99,5,62,0
8,8,1,-99,8,60,0
9,8,0,-99,8,73,0
10,1,0,-99,1,34,40
11,0,1,-100,0,78,40
12,3,1,-99,3,60,40
13,6,0,-99,6,61,40
14,7,1,-99,7,65,40
15,6,1,-99,6,67,40
16,4,1,-99,4,65,40
17,2,1,-99,2,72,40
18,2,0,-99,2,69,40
19,4,0,-99,4,66,40
19,4,0,-99,4,66,40
19,4,0,-99,4,66,40
19,4,0,-99,4,66,40
19,4,0,-99,4,66,40
19,4,0,-99,4,66,40
19,4,0,-99,4,66,40
19,4,0,-99,4,66,40
19,4,0,-99,4,66,40
19,4,0,-99,4,66,40
19,4,0,-99,4,66,40
19,4,0,-99,4,66,40
19,4,0,-99,4,66,40
19,4,0,-99,4,66,40
19,4,0,-99,4,66,40
19,4,0,-99,4,66,40
19,4,0,-99,4,66,40
19,4,0,-99,4,66,40
19,4,0,-99,4,66,40
19,4,0,-99,4,66,40
19,4,0,-99,4,66,40
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
20,8,1,-99,8,14,0
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
21,7,0,-99,7,15,40
22,2,1,-99,2,-97,40
22,2,1,-99,2,-97,40
22,2,1,-99,2,-97,40
22,2,1,-99,2,-97,40
22,2,1,-99,2,-97,40
22,2,1,-99,2,-97,40
22,2,1,-99,2,-97,40
22,2,1,-99,2,-97,40
22,2,1,-99,2,-97,40
22,2,1,-99,2,-97,40
22,2,1,-99,2,-97,40
22,2,1,-99,2,-97,40
22,2,1,-99,2,-97,40
22,2,1,-99,2,-97,40
22,2,1,-99,2,-97,40
22,2,1,-99,2,-97,40
22,2,1,-99,2,-97,40
22,2,1,-99,2,-97,40
22,2,1,-99,2,-97,40
22,2,1,-99,2,-97,40
22,2,1,-99,2,-97,40
22,2,1,-99,2,-97,40
22,2,1,-99,2,-97,40
22,2,1,-99,2,-97,40
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
23,8,0,-99,8,89,0
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
24,11,1,-98,10,100,-80
