Data_Number,State,Action,Reward,Angle,Acceleration,pos_cart
1,8,0,-99,8,63,0
2,11,1,-98,10,56,0
3,6,1,-99,6,53,0
4,0,1,-100,0,65,0
5,-5,1,-99,-4,54,0
6,-3,1,-99,-2,59,0
7,2,0,-99,2,49,0
8,6,0,-99,6,59,0
9,6,1,-99,6,49,0
10,3,0,-99,3,184,0
11,-5,0,-99,-4,73,40
12,-2,0,-99,-1,75,40
13,4,0,-99,4,52,40
14,6,0,-99,6,56,40
15,6,0,-99,6,56,40
16,2,1,-99,2,59,40
17,0,0,-100,0,54,40
18,0,1,-100,0,46,40
19,1,0,-99,1,63,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
20,2,0,-99,2,-67,40
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
21,4,1,-99,4,99,80
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
22,13,0,-98,12,7,0
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
23,12,0,-98,11,42,-40
