Data_Number,State,Action,Reward,Angle,Acceleration,pos_cart
1,8,0,-99,8,47,0
2,3,0,-99,3,54,0
3,-4,1,-99,-3,50,0
4,-6,1,-99,-5,54,0
5,-4,0,-99,-3,50,0
6,0,0,-100,0,58,0
7,1,1,-99,1,52,0
8,0,1,-100,0,51,0
9,-2,0,-99,-1,46,0
10,-6,0,-99,-5,104,0
11,-4,1,-99,-3,46,40
12,3,0,-99,3,48,40
13,3,1,-99,3,56,40
14,0,0,-100,0,54,40
15,-4,0,-99,-3,46,40
16,-4,1,-99,-3,55,40
17,-2,1,-99,-1,53,40
18,-2,0,-99,-1,48,40
19,-2,1,-99,-1,53,40
19,-2,1,-99,-1,53,40
19,-2,1,-99,-1,53,40
19,-2,1,-99,-1,53,40
19,-2,1,-99,-1,53,40
19,-2,1,-99,-1,53,40
19,-2,1,-99,-1,53,40
19,-2,1,-99,-1,53,40
19,-2,1,-99,-1,53,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
20,-6,1,-99,-5,3,40
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
21,-7,0,-99,-6,121,120
