Data_Number,State,Action,Reward,Angle,Acceleration,pos_cart
1,7,0,-99,7,67,0
2,1,1,-99,1,50,0
3,-6,1,-99,-5,53,0
4,-6,0,-99,-5,63,0
5,-2,1,-99,-1,58,0
6,1,0,-99,1,70,0
7,1,1,-99,1,61,0
8,-2,0,-99,-1,54,0
9,-2,1,-99,-1,71,0
10,-8,1,-99,-7,-99,40
11,-2,0,-99,-1,48,40
12,4,1,-99,4,56,40
13,3,0,-99,3,59,40
14,-2,0,-99,-1,60,40
15,-4,0,-99,-3,51,40
16,-3,1,-99,-2,62,40
17,-2,1,-99,-1,62,40
18,0,1,-100,0,62,40
19,-2,1,-99,-1,63,40
19,-2,1,-99,-1,63,40
19,-2,1,-99,-1,63,40
19,-2,1,-99,-1,63,40
19,-2,1,-99,-1,63,40
19,-2,1,-99,-1,63,40
19,-2,1,-99,-1,63,40
19,-2,1,-99,-1,63,40
19,-2,1,-99,-1,63,40
19,-2,1,-99,-1,63,40
19,-2,1,-99,-1,63,40
19,-2,1,-99,-1,63,40
19,-2,1,-99,-1,63,40
19,-2,1,-99,-1,63,40
19,-2,1,-99,-1,63,40
19,-2,1,-99,-1,63,40
19,-2,1,-99,-1,63,40
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
20,-7,1,-99,-6,93,80
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
21,7,1,-99,7,26,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
22,-2,0,-99,-1,203,40
