Data_Number,State,Action,Reward,Angle,Acceleration,pos_cart
1,9,0,-99,9,61,0
2,5,0,-99,5,55,0
3,-3,0,-99,-2,74,0
4,-5,0,-99,-4,69,0
5,-3,1,-99,-2,62,0
6,1,0,-99,1,60,0
7,2,0,-99,2,65,0
8,1,1,-99,1,67,0
9,0,1,-100,0,68,0
10,-3,0,-99,-2,180,0
11,-4,1,-99,-3,53,40
12,3,1,-99,3,68,40
13,4,0,-99,4,54,40
14,2,0,-99,2,71,40
15,-2,0,-99,-1,65,40
16,-3,1,-99,-2,69,40
17,0,0,-100,0,60,40
18,0,1,-100,0,71,40
19,0,0,-100,0,65,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
20,-3,0,-99,-2,5,40
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
21,-9,1,-99,-8,88,80
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
22,-5,1,-99,-4,118,160
