Data_Number,State,Action,Reward,Angle,Acceleration,pos_cart
1,7,0,-99,7,49,0
2,4,1,-99,4,43,0
3,-4,0,-99,-3,55,0
4,-6,0,-99,-5,53,0
5,-4,1,-99,-3,51,0
6,-2,0,-99,-1,61,0
7,0,1,-100,0,53,0
8,0,0,-100,0,50,0
9,0,1,-100,0,52,0
10,-3,1,-99,-2,11,0
11,-5,1,-99,-4,31,40
12,1,0,-99,1,57,40
13,3,1,-99,3,45,40
14,1,1,-99,1,50,40
15,-2,1,-99,-1,52,40
16,-3,0,-99,-2,51,40
17,-2,0,-99,-1,53,40
18,-2,1,-99,-1,49,40
19,-2,0,-99,-1,45,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
20,-4,0,-99,-3,-41,40
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
21,2,1,-99,2,105,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
22,-6,0,-99,-5,103,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
23,5,0,-99,5,6,80
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
24,4,0,-99,4,-35,120
